TQ,FQ,TS,FS
185,329,340,49
180,325,353,45
188,321,335,59
170,322,353,58
165,350,334,54
170,350,338,45
183,361,315,44
174,355,316,58
62,61,600,180
182,353,315,53
175,377,308,43
195,343,316,49
162,339,343,59
175,315,348,65
154,401,303,45
162,313,372,56
183,376,301,43
76,66,587,174
182,346,325,50
178,333,341,51
199,343,323,38
194,342,323,44
176,373,305,49
52,56,619,176
51,61,623,168
157,346,346,54
180,352,322,49
173,351,330,49
184,351,327,41
173,359,325,46
167,365,325,46
49,58,625,171
172,343,333,55
61,68,608,166
180,370,306,47
195,359,297,52
61,52,633,157
170,344,340,49
166,339,346,52
51,38,632,182
