TQ,FQ,TS,FS
182,215,454,52
133,159,519,92
170,195,461,77
151,187,488,77
137,176,508,82
149,208,480,66
153,181,495,74
168,224,447,64
182,254,407,60
142,176,492,93
141,168,517,77
189,215,444,55
125,131,551,96
168,213,450,72
138,187,517,61
135,165,520,83
168,236,441,58
148,130,523,102
163,203,468,69
170,214,460,59
159,161,505,78
149,145,520,89
155,193,485,70
120,170,505,108
118,125,559,101
162,297,395,49
131,108,566,98
157,175,506,65
151,187,491,74
157,204,480,62
155,189,501,58
163,215,468,57
125,162,514,102
160,194,482,67
125,168,508,102
171,183,473,76
139,154,531,79
159,222,462,60
148,168,517,70
119,102,568,114
