TQ,FQ,TS,FS
140,107,562,94
119,126,552,106
144,108,548,103
104,103,572,124
126,112,572,93
129,105,583,86
134,111,565,93
128,135,536,104
138,113,548,104
128,113,555,107
119,114,571,99
145,109,550,99
124,126,556,97
140,108,555,100
118,132,572,81
125,126,559,93
133,124,553,93
144,109,544,106
130,107,564,102
132,118,556,97
147,112,554,90
135,97,568,103
126,126,552,99
118,137,538,110
137,117,567,82
115,121,571,96
139,107,567,90
134,122,559,88
121,112,566,104
131,132,552,88
124,114,576,89
132,135,548,88
122,123,553,105
135,125,551,92
119,120,556,108
141,109,547,106
129,119,566,89
132,128,556,87
194,419,266,24
133,121,549,100
