TQ,FQ,TS,FS
120,87,582,114
105,103,575,120
121,100,556,126
113,95,580,115
103,89,595,116
115,94,594,100
121,87,589,106
106,95,576,126
127,96,565,115
111,87,581,124
108,83,602,110
124,89,570,120
105,91,591,116
125,105,558,115
106,117,587,93
112,100,585,106
111,90,587,115
126,98,555,124
119,94,577,113
109,98,576,120
124,82,584,113
127,103,562,111
121,99,579,104
103,94,581,125
127,101,583,92
103,96,596,108
126,110,564,103
118,93,588,104
106,102,576,119
114,102,582,105
114,80,610,99
115,98,585,105
114,109,567,113
115,96,580,112
102,82,594,125
132,98,558,115
120,98,587,98
109,82,602,110
128,105,580,90
117,94,576,116
