TQ,FQ,TS,FS
162,173,496,72
144,215,463,81
165,185,471,82
116,119,556,112
163,244,440,56
123,124,564,92
163,207,469,64
115,95,576,117
161,181,480,81
133,132,536,102
151,210,475,67
160,183,476,84
154,195,487,67
171,244,419,69
139,149,555,60
129,133,552,89
173,278,399,53
176,206,447,74
134,150,521,98
157,181,493,72
168,187,479,69
179,214,451,59
156,173,505,69
152,218,457,76
150,205,479,69
133,180,512,78
151,147,527,78
133,139,542,89
156,203,475,69
143,156,528,76
177,356,334,36
134,158,525,86
133,159,517,94
178,237,439,49
137,156,520,90
180,231,425,67
182,354,331,36
141,161,523,78
153,178,507,65
151,174,496,82
