TQ,FQ,TS,FS
113,83,586,121
192,406,272,33
117,65,591,130
100,83,592,128
95,84,600,124
178,416,272,37
106,74,602,121
107,92,579,125
115,86,575,127
101,78,590,134
102,97,588,116
114,81,578,130
94,80,602,127
115,85,578,125
95,96,608,104
96,89,596,122
110,88,589,116
130,112,541,120
101,77,594,131
115,76,598,114
123,75,591,114
109,90,575,129
100,96,582,125
89,87,588,139
111,91,593,108
84,84,608,127
127,92,582,102
101,84,597,121
192,393,285,33
193,394,290,26
182,410,280,31
102,92,591,118
102,105,571,125
123,132,544,104
99,104,572,128
126,88,568,121
110,88,597,108
187,404,280,32
113,76,609,105
195,409,261,38
