TQ,FQ,TS,FS
229,598,71,5
2,3,675,223
239,600,56,8
217,610,65,11
213,611,73,6
206,619,69,9
2,3,673,225
0,0,671,232
230,596,65,12
228,612,56,7
208,624,61,10
2,2,657,242
215,618,64,6
232,603,60,8
0,0,704,199
0,6,679,218
218,619,58,8
243,592,61,7
223,608,63,9
223,599,75,6
231,617,49,6
234,610,55,4
219,618,60,6
220,608,67,8
215,618,66,4
204,619,73,7
222,615,59,7
217,614,67,5
0,2,676,225
3,6,678,216
208,623,67,5
1,8,675,219
220,623,53,7
224,619,57,3
2,4,672,225
237,607,49,10
1,8,677,217
207,620,64,12
2,6,679,216
225,614,56,8
