TQ,FQ,TS,FS
152,199,470,82
131,205,473,94
138,188,468,109
133,194,481,95
126,203,481,93
134,226,462,81
136,196,480,91
130,213,458,102
132,194,467,110
70,96,572,165
134,253,432,84
135,204,455,109
152,315,367,69
135,179,484,105
115,240,464,84
120,184,501,98
150,274,403,76
159,198,455,91
133,190,481,99
157,291,383,72
153,199,467,84
135,206,459,103
121,179,499,104
110,173,502,118
129,203,481,90
121,201,491,90
132,201,473,97
133,193,488,89
160,277,401,65
131,210,474,88
126,217,473,87
137,248,435,83
129,206,470,98
142,202,474,85
78,99,577,149
143,214,442,104
80,108,577,138
146,230,454,73
156,313,372,62
128,208,462,105
