TQ,FQ,TS,FS
183,393,276,51
179,411,267,46
190,399,257,57
164,409,266,64
169,409,275,50
149,391,297,66
179,399,277,48
172,388,283,60
187,407,254,55
182,401,267,53
168,433,252,50
192,405,254,52
162,423,259,59
182,399,264,58
145,430,274,54
159,391,294,59
182,396,281,44
14,19,634,236
167,392,279,65
175,400,274,54
188,398,268,49
12,30,635,226
187,414,264,38
158,370,305,70
170,405,279,49
164,406,286,47
186,399,275,43
174,398,283,48
165,394,284,60
173,417,267,46
165,409,281,48
173,425,258,47
178,436,240,49
180,409,267,47
12,27,649,215
188,420,236,59
164,413,272,54
173,416,268,46
7,28,657,211
0,2,668,233
