TQ,FQ,TS,FS
104,129,540,130
128,235,443,97
112,121,535,135
132,227,448,96
140,263,421,79
143,290,398,72
177,377,299,50
140,277,394,92
126,206,455,116
90,127,541,145
128,252,433,90
171,277,382,73
178,362,320,43
85,111,552,155
106,221,483,93
125,218,467,93
141,269,408,85
204,342,311,46
139,231,440,93
148,235,439,81
185,289,377,52
178,324,341,60
155,277,401,70
154,328,347,74
104,140,544,115
133,244,448,78
142,252,422,87
146,282,399,76
119,217,461,106
98,123,561,121
151,334,356,62
156,300,383,64
130,254,422,97
143,279,397,84
66,97,579,161
152,241,415,95
130,237,448,88
100,148,536,119
143,257,428,75
135,235,435,98
