TQ,FQ,TS,FS
24,13,656,210
210,580,98,15
236,543,113,11
18,10,665,210
22,13,671,197
23,7,681,192
21,10,666,206
23,18,653,209
224,551,110,18
19,10,658,216
208,577,108,10
25,6,653,219
207,577,105,14
22,15,648,218
190,602,102,9
201,557,128,17
212,575,102,14
242,544,109,8
21,18,653,211
12,10,664,217
229,578,88,8
229,572,93,9
214,580,98,11
21,13,662,207
27,21,663,192
201,571,121,10
216,572,102,13
204,558,123,18
213,575,103,12
212,563,121,7
202,573,117,11
208,569,114,12
22,12,664,205
219,581,95,8
12,18,658,215
236,556,100,11
18,14,671,200
206,574,110,13
205,573,112,13
19,8,662,214
