TQ,FQ,TS,FS
219,547,122,15
211,567,111,14
6,6,650,241
209,550,125,19
207,564,120,12
201,553,135,14
215,544,132,12
212,549,122,20
11,6,655,231
217,545,123,18
13,5,680,205
228,540,119,16
202,555,127,19
8,6,657,232
186,589,115,13
10,6,679,208
205,559,118,21
9,10,643,241
11,7,664,221
217,535,139,12
221,554,112,16
9,10,655,229
3,5,673,222
211,546,129,17
14,13,671,205
193,560,132,18
218,535,139,11
9,7,674,213
216,557,121,9
211,548,136,8
9,6,684,204
10,9,674,210
212,553,123,15
221,559,117,6
211,544,132,16
226,534,122,21
199,560,125,19
204,552,132,15
203,549,136,15
214,538,132,19
