TQ,FQ,TS,FS
197,441,228,37
195,447,231,30
198,420,236,49
190,437,238,38
182,458,226,37
186,454,234,29
196,442,234,31
191,452,219,41
204,442,219,38
197,430,238,38
190,455,230,28
212,457,202,32
186,462,220,35
198,434,229,42
164,490,214,35
181,420,265,37
187,452,225,39
213,443,210,37
189,428,243,43
199,437,237,30
206,440,226,31
207,440,225,31
188,456,222,37
186,450,225,42
190,455,229,29
179,450,242,32
199,444,230,30
193,446,235,29
205,453,225,20
191,447,237,28
12,15,675,201
192,440,243,28
186,458,218,41
198,455,221,29
189,443,233,38
204,438,218,43
187,436,249,31
195,454,230,24
188,447,238,30
196,437,233,37
