TQ,FQ,TS,FS
189,349,320,45
186,364,314,39
182,310,346,65
172,331,344,56
169,353,331,50
168,347,341,47
177,338,338,50
177,354,317,55
185,333,328,57
181,344,324,54
173,369,316,45
198,355,304,46
168,368,314,53
178,334,329,62
157,379,325,42
175,329,356,43
175,355,322,51
202,358,295,48
175,332,339,57
185,348,326,44
199,353,313,38
200,349,316,38
174,357,321,51
176,355,320,52
177,364,320,42
161,342,350,50
183,331,343,46
173,335,346,49
184,334,344,41
180,362,322,39
166,354,336,47
177,331,352,43
179,343,333,48
181,375,301,46
173,352,324,54
184,342,314,63
174,342,343,44
38,40,644,181
170,349,336,48
182,347,323,51
