TQ,FQ,TS,FS
116,71,598,118
106,80,598,119
121,59,597,126
92,78,597,136
84,78,606,135
98,77,611,117
193,383,293,34
106,90,581,126
109,80,581,133
98,72,596,137
104,114,571,114
111,76,583,133
178,393,289,43
110,65,598,130
168,421,283,31
176,361,324,42
109,84,593,117
116,74,579,134
90,77,594,142
104,75,599,125
115,63,603,122
114,85,580,124
191,378,300,34
83,76,599,145
103,85,599,116
90,82,610,121
127,95,579,102
186,383,298,36
99,67,611,126
101,82,602,118
95,88,602,118
93,77,606,127
183,396,280,44
110,86,590,117
94,87,589,133
213,382,274,34
103,82,603,115
186,394,290,33
182,376,309,36
195,392,278,38
