TQ,FQ,TS,FS
210,455,214,24
50,41,637,175
212,437,219,35
200,462,213,28
32,29,655,187
40,22,666,175
43,30,646,184
204,478,193,28
213,452,209,29
32,24,644,203
200,480,205,18
42,23,636,202
36,35,647,185
208,463,200,32
173,500,204,26
190,452,233,28
200,471,206,26
52,34,619,198
202,443,228,30
33,34,640,196
216,459,207,21
43,28,637,195
194,470,208,31
39,37,638,189
43,43,641,176
185,467,225,26
208,460,214,21
190,446,235,32
29,26,652,196
197,462,222,22
34,35,655,179
36,34,649,184
192,464,212,35
203,474,202,24
30,37,639,197
219,453,203,28
190,463,222,28
40,32,652,179
47,22,663,171
36,24,646,197
