TQ,FQ,TS,FS
58,29,640,176
58,26,652,167
66,24,632,181
208,498,177,20
46,28,656,173
193,513,175,22
209,514,162,18
58,26,645,174
55,28,633,187
58,36,632,177
46,26,659,172
61,29,630,183
51,32,650,170
59,27,636,181
56,51,653,143
57,33,652,161
205,533,144,21
235,489,164,15
217,499,172,15
212,494,180,17
219,516,150,18
224,511,154,14
208,502,176,17
47,41,634,181
56,37,647,163
50,32,660,161
63,39,635,166
204,503,178,18
207,505,173,18
52,28,656,167
57,35,655,156
57,33,650,163
49,32,644,178
56,33,643,171
46,44,632,181
231,507,149,16
197,536,149,21
200,517,167,19
198,511,174,20
212,514,156,21
