TQ,FQ,TS,FS
70,81,588,164
160,331,347,65
165,328,328,82
155,326,349,73
151,349,335,68
151,347,341,64
65,93,583,162
71,103,568,161
168,338,323,74
164,313,355,71
149,334,351,69
183,351,308,61
164,329,353,57
169,325,338,71
136,349,355,63
145,324,361,73
72,89,588,154
90,134,519,160
54,61,610,178
52,72,602,177
180,351,315,57
78,102,563,160
161,324,354,64
161,327,348,67
161,360,324,58
66,115,577,145
66,121,553,163
69,84,597,153
162,335,343,63
215,630,54,4
150,375,315,63
65,85,598,155
156,346,330,71
156,331,345,71
62,82,594,165
176,333,323,71
69,89,596,149
158,339,345,61
66,70,615,152
71,101,569,162
