TQ,FQ,TS,FS
211,453,216,23
193,469,209,32
209,429,227,38
196,468,207,32
188,461,223,31
188,469,219,27
201,468,208,26
203,474,197,29
208,445,216,34
26,18,650,209
198,488,197,20
216,458,201,28
25,28,654,196
207,453,210,33
174,497,207,25
186,446,239,32
199,472,205,27
40,26,627,210
27,29,642,205
26,22,652,203
216,464,202,21
30,19,646,208
198,480,198,27
32,28,647,196
194,468,216,25
27,31,661,184
207,457,217,22
27,16,665,195
199,461,217,26
30,21,663,189
32,24,666,181
194,455,228,26
193,464,212,34
203,476,200,24
196,476,200,31
46,20,636,201
190,468,217,28
193,466,218,26
186,454,231,32
204,460,210,29
