TQ,FQ,TS,FS
9,6,663,225
211,557,121,14
231,531,125,16
208,544,131,20
205,551,133,14
200,550,138,15
214,544,132,13
212,548,123,20
223,528,133,19
214,542,126,21
10,8,677,208
229,548,111,15
8,8,674,213
10,6,657,230
186,578,126,13
200,540,145,18
209,556,121,17
236,523,130,14
11,10,661,221
217,535,139,12
222,550,116,15
6,10,655,232
209,568,110,16
7,9,666,221
207,549,135,12
194,552,140,17
8,12,662,221
205,547,134,17
9,3,675,216
210,543,141,9
12,6,684,201
5,9,674,215
210,552,124,17
218,553,123,9
208,538,138,19
224,538,118,23
6,9,676,212
205,552,132,14
201,548,137,17
215,543,127,18
