TQ,FQ,TS,FS
158,175,494,76
159,268,410,66
143,177,479,104
157,246,429,71
107,113,571,112
138,213,475,77
183,338,338,44
191,356,315,41
137,176,485,105
101,122,546,134
121,186,499,97
139,167,492,105
137,243,439,84
155,214,449,85
140,286,418,59
144,270,415,74
165,300,377,61
168,199,454,82
169,299,372,63
133,166,508,96
171,211,455,66
180,260,405,58
167,288,390,58
104,142,533,124
139,248,436,80
133,218,474,78
147,184,490,82
139,177,504,83
132,139,539,93
169,330,354,50
134,199,491,79
143,187,496,77
119,197,479,108
126,130,546,101
125,182,494,102
142,190,466,105
108,122,563,110
135,179,505,84
132,205,480,86
163,291,379,70
