TQ,FQ,TS,FS
141,231,438,93
127,235,443,98
148,235,421,99
141,239,436,87
132,253,431,87
139,262,426,76
147,258,418,80
150,254,417,82
155,253,408,87
140,235,433,95
141,255,430,77
165,252,407,79
206,583,99,15
150,236,427,90
126,271,433,73
125,228,457,93
149,294,383,77
178,271,382,72
140,233,438,92
216,564,110,13
166,252,414,71
159,279,386,79
143,245,433,82
136,251,424,92
146,253,431,73
134,251,441,77
136,249,425,93
143,241,440,79
155,266,412,70
129,231,453,90
133,251,439,80
146,246,437,74
148,277,399,79
146,255,421,81
139,259,417,88
155,257,399,92
138,248,437,80
141,249,435,78
137,233,452,81
145,249,421,88
