TQ,FQ,TS,FS
174,182,487,60
143,163,515,82
172,184,472,75
130,131,544,98
163,231,453,56
137,148,540,78
153,173,503,74
152,182,489,80
179,231,430,63
145,140,528,90
170,268,417,48
198,229,430,46
144,154,528,77
131,102,561,109
138,159,545,61
145,162,523,73
180,310,367,46
165,152,501,85
151,167,504,81
152,174,500,77
178,230,436,59
181,212,453,57
163,192,486,62
139,182,493,89
151,167,517,68
146,191,501,65
170,201,473,59
146,144,537,76
159,175,503,66
157,182,502,62
127,131,559,86
148,159,524,72
160,190,486,67
166,176,500,61
152,212,464,75
175,184,472,72
155,190,495,63
141,164,520,78
143,164,521,75
135,135,535,98
