TQ,FQ,TS,FS
158,276,393,76
141,264,414,84
151,248,408,96
146,262,413,82
143,269,415,76
146,262,426,69
134,251,425,93
143,255,416,89
149,271,390,93
157,296,372,78
142,301,384,76
161,247,412,83
142,289,393,79
151,276,387,89
114,277,427,85
149,267,418,69
137,261,416,89
172,262,391,78
146,268,403,86
149,282,392,80
157,273,393,80
160,267,398,78
143,264,414,82
136,259,416,92
154,295,389,65
144,288,404,67
161,263,411,68
139,258,423,83
158,275,403,67
154,291,393,65
140,263,427,73
151,296,387,69
147,289,387,80
160,285,391,67
135,271,405,92
161,286,370,86
141,264,421,77
153,272,412,66
143,255,430,75
148,268,402,85
