TQ,FQ,TS,FS
6,5,664,228
214,581,97,11
4,5,651,243
210,564,111,18
6,3,681,213
202,571,117,13
218,566,110,9
216,572,99,16
225,556,105,17
6,6,662,229
206,581,104,12
5,2,657,239
209,588,94,12
224,559,104,16
190,613,91,9
201,571,114,17
3,7,670,223
238,551,102,12
215,567,104,17
217,558,116,12
224,577,89,13
230,576,89,8
2,5,673,223
4,9,666,224
207,572,112,12
5,7,685,206
4,9,665,225
4,8,673,218
215,577,101,10
211,572,112,8
8,4,686,205
211,578,105,9
211,586,90,16
219,574,102,8
6,6,670,221
6,4,652,241
2,9,676,216
207,579,105,12
204,576,109,14
218,567,103,15
