TQ,FQ,TS,FS
0,2,667,234
191,467,211,34
203,440,216,44
181,453,222,47
183,462,222,36
174,444,244,41
0,0,676,227
182,421,250,50
198,455,206,44
197,460,208,38
180,468,217,38
0,0,659,244
183,471,211,38
0,0,663,240
164,489,215,35
0,0,685,218
184,428,249,42
210,455,198,40
185,447,224,47
195,445,229,34
201,459,207,36
3,13,652,235
3,14,664,222
0,0,675,228
187,465,219,32
3,17,675,208
197,452,222,32
181,428,253,41
192,464,214,33
184,465,219,35
173,456,234,40
186,470,213,34
195,478,198,32
196,461,215,31
196,454,222,31
206,466,190,41
181,462,223,37
182,452,232,37
180,476,209,38
2,16,654,231
