TQ,FQ,TS,FS
197,375,294,37
176,344,334,49
82,60,596,165
178,344,331,50
169,355,329,50
174,386,302,41
76,68,608,151
178,387,284,54
191,347,314,51
65,57,611,170
169,363,322,49
204,373,286,40
176,388,294,45
177,335,328,63
68,125,579,131
77,83,602,141
179,388,289,47
211,376,277,39
60,57,614,172
181,339,335,48
200,353,313,37
202,366,299,36
184,393,285,41
169,355,320,59
173,349,335,46
167,355,337,44
182,352,322,47
178,371,310,44
188,353,325,37
183,387,297,36
171,395,295,42
63,68,615,157
170,346,330,57
177,354,322,50
182,383,293,45
182,349,307,65
172,339,346,46
66,76,608,153
178,349,336,40
185,363,307,48
