TQ,FQ,TS,FS
224,532,137,10
37,27,651,188
42,19,637,205
214,542,133,14
33,27,657,186
197,561,127,18
29,16,660,198
213,555,116,19
222,523,138,20
217,535,133,18
29,17,668,189
231,535,124,13
31,22,660,190
37,20,643,203
34,25,679,165
39,24,661,179
212,557,120,14
39,25,628,211
34,24,647,198
31,18,656,198
43,26,640,194
226,543,122,12
26,18,660,199
216,546,129,12
206,535,149,13
199,553,139,12
213,550,124,16
204,545,136,18
213,551,127,12
210,542,142,9
30,19,671,183
209,539,144,11
213,543,133,14
217,552,124,10
25,30,646,202
48,21,635,199
36,26,659,182
204,549,135,15
198,548,137,20
31,15,655,202
