TQ,FQ,TS,FS
204,443,226,30
191,441,237,34
85,68,588,162
189,428,247,39
69,60,624,150
184,477,211,31
78,58,618,149
84,67,604,148
84,64,597,158
63,57,611,172
70,68,617,148
82,48,611,162
187,449,233,34
211,435,228,29
71,72,632,128
177,422,263,41
80,72,605,146
84,57,596,166
63,58,613,169
81,52,622,148
212,444,222,25
87,66,599,151
72,70,608,153
78,77,598,150
91,74,610,128
183,445,247,28
97,81,593,132
81,73,608,141
68,66,612,157
76,53,631,143
74,65,625,139
74,64,619,146
190,466,210,37
203,464,212,24
193,468,208,34
91,63,593,156
83,76,609,135
82,64,620,137
190,445,240,28
76,63,607,157
