TQ,FQ,TS,FS
182,364,305,52
174,374,304,51
171,359,297,76
171,368,307,57
166,378,306,53
168,389,299,47
171,365,311,56
170,372,299,62
177,375,286,65
172,362,306,63
171,380,305,47
187,379,280,57
167,381,301,54
173,367,296,67
147,400,304,52
165,368,317,53
171,374,303,55
194,369,284,56
167,356,315,65
174,372,302,55
186,376,290,51
16,39,626,222
174,375,303,51
11,28,647,217
175,382,302,44
165,380,312,46
12,25,649,217
172,380,301,50
180,385,293,45
171,385,299,48
165,373,317,48
170,381,302,50
171,396,280,56
177,380,296,50
160,377,299,67
21,30,626,226
164,366,319,54
173,379,305,46
169,367,318,49
178,372,298,55
