TQ,FQ,TS,FS
205,437,232,29
71,59,619,154
78,46,610,169
50,56,619,178
186,428,256,33
183,449,239,32
195,436,240,32
197,446,225,35
77,65,596,165
53,52,616,182
190,449,236,28
207,425,234,37
68,57,625,153
206,408,255,34
56,68,636,143
64,49,636,154
194,445,232,32
87,71,582,163
190,415,256,42
65,40,634,164
81,68,598,156
211,429,236,27
65,58,620,160
199,455,220,29
77,63,621,142
59,57,635,152
210,448,226,19
186,439,242,36
196,433,245,29
193,448,236,26
64,60,630,149
66,57,626,154
62,60,616,165
199,460,216,28
56,69,607,171
213,420,236,34
186,435,250,32
191,437,247,28
74,44,641,144
204,442,228,29
