TQ,FQ,TS,FS
178,192,477,56
139,187,491,86
171,228,428,76
149,203,472,79
136,176,508,83
145,180,508,70
150,173,503,77
129,147,524,103
165,209,452,77
146,157,511,89
164,325,360,54
177,211,448,67
157,284,398,64
153,177,486,87
145,224,480,54
139,183,502,79
109,82,595,117
169,181,472,81
123,111,560,109
153,181,493,76
178,241,425,59
162,163,502,76
157,171,507,68
135,189,486,93
159,233,451,60
125,182,510,86
168,220,454,61
144,199,482,78
167,217,461,58
143,158,526,76
136,185,505,77
146,178,505,74
159,210,466,68
149,161,515,78
149,186,490,78
180,206,450,67
133,162,523,85
162,232,452,57
141,177,508,77
144,162,508,89
