TQ,FQ,TS,FS
222,530,139,12
211,555,123,14
34,11,645,213
212,543,132,16
23,12,672,196
33,9,679,182
26,11,665,201
29,16,655,203
27,15,646,215
25,17,651,210
207,552,133,11
231,549,110,13
208,550,132,13
226,539,124,14
31,19,685,168
203,531,154,15
209,566,111,17
30,19,634,220
221,538,133,11
25,13,661,204
229,561,105,8
23,14,651,215
214,541,137,11
22,20,655,206
207,552,132,12
26,14,678,185
25,16,658,204
206,544,137,16
213,557,121,12
28,15,669,191
22,13,677,191
209,542,141,11
211,546,130,16
220,557,119,7
213,544,132,14
36,16,640,211
28,18,667,190
204,552,132,15
29,11,674,189
218,547,123,15
