TQ,FQ,TS,FS
9,7,662,225
8,8,670,217
11,8,648,236
203,509,166,25
194,522,162,25
194,527,161,21
205,514,162,22
206,519,152,26
6,7,654,236
9,9,659,226
203,519,166,15
221,521,138,23
197,525,157,24
10,8,655,230
178,558,146,21
190,504,181,28
203,516,161,23
225,493,160,25
204,506,165,28
7,13,661,222
215,512,154,22
222,511,154,16
200,524,154,25
198,519,156,30
10,11,673,209
189,524,168,22
9,13,661,220
200,506,175,22
6,6,672,219
203,516,168,16
190,512,178,23
200,510,173,20
196,529,147,31
207,518,158,20
6,9,667,221
9,8,648,238
3,11,674,215
199,516,168,20
10,11,674,208
7,9,661,226
