TQ,FQ,TS,FS
221,572,97,13
211,580,98,14
234,576,80,13
217,576,99,11
16,12,672,203
201,599,89,14
211,587,89,16
19,13,658,213
230,557,104,12
15,13,655,220
211,587,98,7
238,576,83,6
210,580,102,11
229,564,99,11
190,603,101,9
201,579,106,17
215,588,89,11
240,555,98,10
18,18,653,214
14,12,662,215
227,587,79,10
19,16,649,219
13,10,668,212
217,585,90,11
22,19,665,197
199,591,101,12
19,20,654,210
209,575,106,13
212,583,95,13
21,14,670,198
18,16,674,195
18,18,665,202
212,578,98,15
222,580,96,5
216,576,100,11
234,575,81,13
14,14,671,204
209,588,96,10
30,9,676,188
223,579,91,10
