TQ,FQ,TS,FS
62,28,641,172
200,496,182,25
66,32,624,181
201,477,198,27
54,39,645,165
55,33,655,160
58,37,639,169
202,509,162,30
216,462,199,26
46,35,633,189
195,500,185,23
58,32,627,186
56,34,648,165
61,35,628,179
50,46,658,149
54,38,647,164
198,507,170,28
71,40,613,179
205,477,194,27
54,31,643,175
64,39,627,173
215,499,166,23
204,480,198,21
206,493,182,22
71,42,642,148
55,36,656,156
211,483,191,18
199,493,188,23
47,33,645,178
51,34,650,168
190,509,181,23
201,484,199,19
53,37,639,174
59,54,622,168
46,49,627,181
219,474,182,28
52,40,645,166
57,46,638,162
67,32,653,151
59,32,638,174
