TQ,FQ,TS,FS
26,13,656,208
29,20,658,196
236,547,109,11
217,565,110,11
208,562,122,11
199,575,113,16
23,14,662,204
216,566,105,16
29,14,647,213
20,16,652,215
209,570,115,9
234,563,96,10
22,16,666,199
29,19,644,211
187,596,108,12
29,16,669,189
23,18,659,203
33,20,633,217
25,18,653,207
19,16,658,210
26,21,645,211
231,568,97,7
212,568,110,13
217,569,106,11
210,569,115,9
195,576,116,16
30,21,653,199
205,556,125,17
21,16,662,204
212,560,124,7
202,570,120,11
26,17,666,194
26,16,660,201
21,17,659,206
14,25,651,213
237,554,102,10
23,17,668,195
205,572,112,14
206,562,123,12
24,11,659,209
