TQ,FQ,TS,FS
129,96,573,105
114,117,561,111
146,106,550,101
111,109,566,117
116,108,576,103
128,102,586,87
199,411,265,28
123,124,547,109
129,94,567,113
118,106,562,117
110,102,583,108
138,101,558,106
119,112,570,102
125,98,565,115
115,131,573,84
186,402,283,32
125,120,557,101
141,109,544,109
116,112,559,116
199,392,282,30
130,93,573,107
131,91,574,107
117,127,551,108
111,119,556,117
131,109,575,88
99,101,591,112
204,405,269,25
122,109,572,100
116,105,573,109
116,104,580,103
117,106,584,96
125,106,577,95
116,122,554,111
132,120,556,95
114,112,564,113
134,106,550,113
114,95,590,104
122,112,572,97
134,111,574,84
116,96,574,117
