TQ,FQ,TS,FS
154,220,449,80
131,244,434,94
145,198,458,102
135,220,455,93
130,238,446,89
141,229,459,74
143,225,451,84
141,226,445,91
151,270,391,91
141,226,442,94
135,248,437,83
168,288,371,76
130,246,436,91
158,295,368,82
119,257,447,80
127,214,471,91
138,239,438,88
156,199,454,94
132,217,454,100
136,228,446,93
161,237,429,76
149,234,431,89
134,226,452,91
130,224,451,98
145,271,413,74
121,220,472,90
148,245,429,81
139,236,445,83
149,227,451,76
136,246,438,83
119,218,472,94
141,275,408,79
143,257,419,84
147,250,426,80
135,275,401,92
150,259,397,97
136,232,453,82
137,231,453,82
130,226,459,88
139,252,418,94
