TQ,FQ,TS,FS
190,403,266,44
183,401,277,42
192,364,292,55
175,394,281,53
174,420,264,45
179,411,277,36
32,20,656,195
186,393,278,46
197,390,271,45
187,395,273,48
180,425,260,38
206,414,245,38
173,417,265,48
20,20,643,220
22,26,678,177
180,391,294,38
180,406,271,46
202,387,266,48
178,381,290,54
187,391,283,42
31,31,635,206
204,398,267,34
183,408,270,42
184,394,281,44
177,401,283,42
23,29,663,188
188,384,290,41
180,382,299,42
25,22,656,200
29,24,660,190
171,398,292,42
182,393,290,38
181,405,271,46
190,415,261,37
182,402,274,45
190,398,258,57
179,392,293,39
180,411,273,39
177,410,275,41
187,413,257,46
