TQ,FQ,TS,FS
201,367,302,33
188,380,298,37
201,356,300,46
186,368,307,42
183,372,312,36
177,376,312,38
77,46,630,150
78,64,607,154
76,61,600,166
72,56,612,163
183,392,293,35
204,375,284,40
65,59,623,156
200,356,307,40
169,397,307,30
71,55,630,147
76,62,615,150
97,79,574,153
189,347,324,43
192,361,313,37
208,389,277,29
88,64,601,150
70,67,611,155
70,60,615,158
186,368,316,33
70,65,627,141
201,378,296,28
71,52,629,151
188,356,322,37
195,396,288,24
178,375,315,35
71,62,621,149
178,375,301,49
84,63,613,143
187,392,284,40
209,378,278,38
178,387,298,40
180,380,304,39
178,380,305,40
75,53,617,158
