TQ,FQ,TS,FS
96,50,619,138
96,80,598,129
107,49,607,140
89,59,616,139
77,58,626,142
87,57,631,128
95,53,623,132
92,65,606,140
97,60,601,145
85,69,599,150
89,72,613,129
109,71,588,135
88,73,609,133
97,65,598,143
87,71,633,112
88,73,612,130
93,70,607,133
110,64,589,140
88,68,603,144
91,56,618,138
109,78,588,128
98,67,598,140
91,73,605,134
84,87,588,144
106,75,609,113
80,61,631,131
105,72,602,124
90,58,623,132
83,59,619,142
92,64,620,127
89,58,632,124
88,63,620,132
88,71,605,139
99,59,617,128
84,74,602,143
218,457,199,29
91,60,625,127
201,478,206,18
101,55,630,117
95,65,605,138
