TQ,FQ,TS,FS
180,314,355,54
153,302,376,72
161,274,382,86
152,292,383,76
148,309,375,71
156,302,386,59
173,321,355,54
163,287,384,69
162,298,363,80
160,287,381,75
162,335,350,56
49,39,620,195
39,49,633,182
163,303,360,77
135,325,379,64
146,280,405,72
163,323,354,63
186,279,374,64
156,275,396,76
172,315,359,57
178,310,356,59
177,316,349,61
153,292,386,72
152,297,378,76
158,307,377,61
35,51,641,176
160,303,371,69
152,291,390,70
166,322,356,59
156,323,361,63
45,71,619,168
154,298,385,66
165,332,344,62
166,318,358,61
151,313,363,76
172,300,356,75
163,306,379,55
154,302,382,65
153,294,391,65
156,299,371,77
