TQ,FQ,TS,FS
152,140,529,82
142,154,524,83
160,138,518,87
137,148,527,91
129,133,551,90
144,147,541,71
152,145,531,75
141,140,531,91
155,156,505,87
144,141,527,91
147,169,516,71
161,159,500,83
136,153,529,85
165,162,501,75
131,176,528,68
138,146,539,80
150,148,529,76
159,125,528,91
146,154,517,86
145,162,512,84
158,138,528,79
157,137,528,81
142,156,522,83
128,131,544,100
145,156,528,74
130,143,549,81
165,161,513,64
149,160,521,73
138,146,532,87
144,154,530,75
128,134,556,85
134,144,539,86
129,159,517,98
146,136,540,81
141,159,517,86
168,155,501,79
117,115,570,101
139,137,547,80
149,160,525,69
141,138,532,92
