TQ,FQ,TS,FS
25,12,657,209
224,675,3,1
44,53,603,203
26,19,656,202
41,63,621,178
36,58,630,179
25,17,659,202
28,24,647,204
34,50,611,208
40,66,602,195
37,52,633,181
32,18,641,212
23,14,668,198
27,19,644,213
28,28,676,171
34,22,663,184
42,48,629,184
26,20,633,224
25,58,613,207
25,24,650,204
36,59,607,201
31,22,643,207
42,60,618,183
29,21,654,199
37,51,633,182
38,59,633,173
27,30,644,202
32,26,655,190
31,28,650,194
29,16,668,190
17,16,674,196
199,652,31,21
24,20,656,203
34,18,658,193
24,17,659,203
33,57,599,214
216,682,3,2
22,20,664,197
32,50,635,186
230,667,3,3
