TQ,FQ,TS,FS
40,38,631,194
41,37,641,184
67,94,562,180
66,92,583,162
52,31,653,167
59,98,590,156
47,33,643,180
47,42,629,185
51,47,614,191
70,109,559,165
218,685,0,0
51,41,618,193
60,99,583,161
53,42,621,187
53,112,592,146
66,95,590,152
53,39,638,173
60,28,625,190
61,92,579,171
42,48,626,187
72,88,578,165
75,95,570,163
73,100,578,152
56,48,627,172
48,43,641,171
70,84,608,141
66,104,570,163
70,92,589,152
48,44,634,177
62,101,583,157
45,36,654,168
46,47,636,174
70,101,575,157
52,40,636,175
46,40,636,181
229,610,46,18
50,47,638,168
65,104,580,154
69,92,593,149
70,102,568,163
