TQ,FQ,TS,FS
38,28,641,196
37,34,644,188
65,77,579,182
59,84,591,169
51,32,652,168
40,37,651,175
43,28,648,184
45,38,633,187
242,661,0,0
63,94,574,172
55,76,609,163
70,82,577,174
55,90,592,166
52,40,623,188
46,101,603,153
218,685,0,0
60,76,601,166
54,25,628,196
42,38,633,190
39,41,633,190
44,27,639,193
54,40,625,184
225,678,0,0
48,37,638,180
65,87,597,154
211,692,0,0
41,43,631,188
52,35,646,170
60,76,602,165
54,90,594,165
40,34,656,173
65,99,584,155
46,42,634,181
44,36,640,183
40,37,639,187
62,77,579,185
59,72,613,159
38,37,647,181
46,35,650,172
209,629,41,24
