TQ,FQ,TS,FS
232,661,8,2
222,671,7,3
66,86,570,181
47,31,644,181
71,88,596,148
66,92,596,149
44,30,646,183
41,44,627,191
48,33,628,194
67,100,568,168
41,39,646,177
67,93,566,177
40,34,648,181
240,663,0,0
51,112,592,148
64,86,599,154
46,31,646,180
50,28,625,200
39,41,630,193
46,43,631,183
46,30,636,191
54,32,633,184
52,46,632,173
50,38,637,178
70,81,603,149
65,85,607,146
41,45,629,188
68,94,587,154
48,47,631,177
58,90,594,161
39,32,658,174
67,92,591,153
45,40,636,182
64,85,591,163
46,32,644,181
63,84,572,184
45,39,646,173
58,94,590,161
66,86,599,152
35,33,637,198
