TQ,FQ,TS,FS
35,24,645,199
50,77,601,175
64,71,585,183
57,78,597,171
66,79,605,153
47,37,651,168
58,76,600,169
39,32,639,193
48,28,633,194
232,663,5,3
38,31,654,180
63,81,578,181
50,93,589,171
49,33,630,191
47,108,596,152
63,76,609,155
60,73,604,166
66,71,582,184
38,39,632,194
229,674,0,0
62,81,585,175
53,29,636,185
50,39,639,175
226,672,3,2
40,27,657,179
39,30,662,172
40,37,637,189
65,86,595,157
47,42,636,178
39,33,651,180
38,29,661,175
40,37,646,180
226,674,2,1
59,79,597,168
46,31,645,181
58,75,581,189
41,32,653,177
36,31,653,183
216,685,0,2
32,32,638,201
