TQ,FQ,TS,FS
233,664,5,1
34,31,647,191
42,22,634,205
39,28,647,189
216,680,4,3
39,30,658,176
51,75,601,176
39,32,639,193
46,74,587,196
232,665,3,3
35,28,657,183
44,27,632,200
30,27,655,191
238,660,3,2
44,100,604,155
41,33,652,177
225,676,1,1
55,70,583,195
28,39,632,204
39,35,639,190
41,27,639,196
48,29,636,190
60,80,598,165
227,675,0,1
35,27,657,184
38,28,664,173
36,34,640,193
222,681,0,0
53,79,599,172
37,32,652,182
195,647,43,18
34,33,650,186
225,674,2,2
35,31,645,192
36,32,644,191
246,654,2,1
216,684,1,2
44,79,605,175
44,34,651,174
35,30,640,198
