TQ,FQ,TS,FS
54,75,594,180
31,28,650,194
46,26,630,201
47,74,601,181
218,681,3,1
215,687,1,0
46,70,606,181
49,65,606,183
38,27,634,204
53,84,584,182
53,76,609,165
61,75,584,183
42,80,602,179
43,35,628,197
39,93,611,160
43,36,649,175
48,68,609,178
45,26,627,205
41,78,593,191
35,32,642,194
38,26,640,199
60,74,591,178
225,678,0,0
56,81,594,172
37,28,656,182
211,691,1,0
228,673,1,1
53,82,599,169
39,35,643,186
219,683,1,0
32,25,665,181
54,84,599,166
50,82,594,177
44,71,605,183
36,33,643,191
246,655,1,1
38,33,652,180
30,33,651,189
42,36,649,176
31,31,639,202
