TQ,FQ,TS,FS
29,23,646,205
41,77,601,184
245,652,4,2
217,627,48,11
41,27,657,178
50,79,609,165
46,73,603,181
35,30,641,197
35,26,635,207
28,27,641,207
32,27,658,186
41,26,633,203
37,81,601,184
39,32,631,201
31,42,662,168
39,30,655,179
38,22,655,188
52,69,584,198
27,37,634,205
35,31,643,194
40,27,639,197
236,661,4,2
39,35,643,186
39,32,643,189
33,24,660,186
209,689,3,2
42,78,596,187
50,79,602,172
38,37,641,187
217,676,8,2
29,25,665,184
30,36,647,190
226,674,2,1
42,72,604,185
30,30,646,197
27,30,626,220
35,30,655,183
28,28,656,191
42,31,654,176
29,31,639,204
