TQ,FQ,TS,FS
24,11,658,210
18,12,666,207
35,15,641,212
26,18,657,202
27,20,664,192
34,53,635,181
33,43,633,194
26,19,652,206
29,47,614,213
234,667,1,1
25,19,666,193
32,15,644,212
21,14,668,200
239,661,2,1
198,703,1,1
33,22,663,185
33,18,659,193
22,18,635,228
16,22,649,216
220,650,24,9
235,665,1,2
235,662,3,3
40,56,622,185
27,20,655,201
19,17,667,200
23,23,669,188
24,26,648,205
29,23,658,193
225,678,0,0
27,15,669,192
212,688,2,1
201,655,28,19
35,53,623,192
31,18,658,196
24,19,657,203
21,19,637,226
26,14,671,192
21,19,665,198
217,685,0,1
20,19,651,213
