TQ,FQ,TS,FS
35,25,644,199
55,83,595,170
67,77,579,180
59,80,595,169
66,82,602,153
215,686,2,0
56,76,600,171
39,33,638,193
61,76,585,181
66,97,571,169
215,684,1,3
66,84,575,178
53,94,588,168
52,42,621,188
48,108,596,151
61,80,605,157
42,26,651,184
53,27,626,197
49,81,590,183
41,40,634,188
232,664,2,5
53,37,628,185
49,45,633,176
46,39,636,182
42,36,648,177
39,34,658,172
40,39,635,189
47,36,645,175
63,82,596,162
57,89,595,162
40,35,655,173
220,683,0,0
41,35,641,186
59,85,591,168
226,672,4,1
47,37,619,200
46,39,646,172
56,89,595,163
215,685,0,3
35,37,633,198
