TQ,FQ,TS,FS
22,12,657,212
25,40,638,200
30,12,644,217
29,45,630,199
219,683,1,0
32,50,638,183
217,649,27,10
19,18,653,213
24,18,643,218
18,17,651,217
24,18,667,194
28,15,644,216
221,681,1,0
22,16,647,218
199,703,1,0
218,683,2,0
29,43,634,197
29,44,609,221
232,670,1,0
18,19,655,211
236,665,1,1
25,18,647,213
225,678,0,0
215,641,34,13
16,15,669,203
211,691,1,0
28,45,629,201
222,681,0,0
21,26,652,204
28,46,638,191
18,15,675,195
19,19,664,201
215,649,27,12
227,676,0,0
17,17,659,210
27,47,609,220
24,14,671,194
218,683,1,1
217,684,1,1
17,18,652,216
