TQ,FQ,TS,FS
28,17,652,206
26,22,656,199
246,656,0,1
36,23,652,192
219,684,0,0
34,26,662,181
41,60,616,186
34,27,644,198
241,661,0,1
44,75,593,191
45,59,626,173
38,25,634,206
24,24,658,197
54,73,590,186
38,81,623,161
44,31,654,174
35,22,655,191
35,22,631,215
20,30,641,212
34,28,646,195
234,665,1,3
44,26,639,194
39,24,654,186
228,675,0,0
28,21,663,191
49,71,621,162
229,674,0,0
38,28,653,184
37,33,645,188
41,68,616,178
22,23,667,191
198,639,44,22
35,33,643,192
49,65,611,178
33,25,651,194
40,60,596,207
216,684,1,2
41,73,611,178
43,63,622,175
26,24,646,207
