TQ,FQ,TS,FS
234,669,0,0
35,32,646,190
47,27,629,200
50,78,597,178
43,25,659,176
215,688,0,0
47,70,606,180
38,33,638,194
50,70,591,192
39,35,633,196
50,67,618,168
45,27,632,199
45,80,602,176
45,40,623,195
43,90,614,156
57,74,611,161
42,24,653,184
64,65,588,186
45,77,594,187
34,36,638,195
43,28,638,194
45,30,635,193
43,32,646,182
59,82,593,169
41,36,648,178
190,656,36,21
34,39,635,195
47,32,649,175
40,36,642,185
37,36,648,182
35,26,664,178
38,42,641,182
36,33,643,191
227,676,0,0
39,34,642,188
247,656,0,0
40,36,649,178
48,81,603,171
45,35,650,173
233,670,0,0
