TQ,FQ,TS,FS
231,667,2,3
40,62,616,185
51,59,597,196
51,66,609,177
38,22,662,181
46,69,619,169
29,21,655,198
49,58,613,183
33,25,636,209
33,26,642,202
31,21,664,187
56,68,591,188
26,21,661,195
38,26,637,202
194,701,3,5
52,68,617,166
50,62,615,176
38,19,634,212
24,27,644,208
44,60,614,185
30,19,647,207
43,29,636,195
223,677,1,2
55,70,605,173
48,61,623,171
50,69,623,161
28,30,644,201
36,25,656,186
47,62,616,178
219,684,0,0
42,63,627,171
55,71,612,165
47,72,604,180
36,23,653,191
31,26,650,196
47,65,591,200
37,24,661,181
219,684,0,0
216,685,0,2
24,24,646,209
