TQ,FQ,TS,FS
34,24,645,200
53,80,598,172
62,74,582,185
54,77,598,174
57,76,608,162
57,82,606,158
40,25,651,187
37,32,639,195
54,74,587,188
36,31,637,199
52,79,606,166
223,609,50,21
48,86,596,173
49,37,626,191
41,102,602,158
58,74,611,160
39,22,655,187
65,70,583,185
43,80,591,189
52,77,597,177
42,26,640,195
49,34,631,189
44,41,637,181
41,37,638,187
38,31,653,181
37,33,659,174
37,39,635,192
44,35,646,178
57,78,600,168
55,87,597,164
35,28,662,178
60,87,596,160
56,87,589,171
51,80,596,176
39,29,647,188
232,614,42,15
205,655,30,13
31,34,650,188
43,39,646,175
58,74,596,175
