TQ,FQ,TS,FS
215,633,36,19
15,12,666,210
27,13,643,220
14,16,659,214
28,42,642,191
215,688,0,0
27,34,642,200
19,16,655,213
29,41,620,213
29,45,623,206
218,685,0,0
243,658,1,1
15,15,667,206
35,42,621,205
29,54,650,170
206,659,26,12
26,15,662,200
30,38,615,220
232,670,1,0
18,17,657,211
236,665,1,1
33,44,621,205
25,15,663,200
17,14,661,211
19,14,670,200
17,14,678,194
17,21,653,212
25,14,667,197
215,664,14,10
27,43,641,192
30,38,652,183
220,683,0,0
214,652,24,13
28,42,634,199
17,16,660,210
27,43,613,220
23,14,671,195
24,52,632,195
31,37,648,187
220,648,22,13
