TQ,FQ,TS,FS
72,96,573,162
42,37,641,183
67,87,569,180
49,37,638,179
54,32,652,165
45,37,651,170
66,80,596,161
48,41,630,184
242,661,0,0
46,42,626,189
59,81,604,159
49,38,621,195
39,34,648,182
51,37,626,189
40,53,651,159
50,39,646,168
64,84,593,162
76,74,579,174
60,92,579,172
57,87,587,172
72,88,578,165
55,41,624,183
52,46,632,173
52,38,637,176
49,47,637,170
69,79,613,142
42,47,627,187
70,88,593,152
64,84,594,161
44,44,640,175
44,35,655,169
72,103,580,148
46,44,632,181
51,40,636,176
48,41,635,179
73,89,567,174
49,45,640,169
64,99,585,155
66,87,598,152
43,45,625,190
