TQ,FQ,TS,FS
20,12,657,214
17,12,666,208
35,41,615,212
17,16,659,211
19,16,668,200
22,18,670,193
226,676,0,1
19,19,652,213
25,17,644,217
234,667,1,1
32,40,645,186
27,17,642,217
15,15,667,206
24,14,649,216
26,60,644,173
36,46,639,182
226,676,1,0
24,14,639,226
22,48,623,210
19,18,656,210
34,43,623,203
34,48,617,204
25,16,662,200
33,51,624,195
218,682,2,1
18,15,677,193
218,646,28,11
24,18,663,198
18,20,658,207
22,15,669,197
16,16,674,197
18,21,662,202
226,674,2,1
25,47,629,202
15,16,660,212
24,48,608,223
32,37,648,186
14,19,665,205
217,684,1,1
14,16,654,219
