TQ,FQ,TS,FS
37,28,641,197
38,32,646,187
245,656,0,2
46,30,645,182
215,676,8,4
65,90,598,150
62,82,594,165
41,41,630,191
64,77,584,178
66,95,573,169
60,82,603,158
65,86,573,179
53,96,586,168
72,86,577,168
51,113,591,148
218,682,3,0
44,29,648,182
67,72,581,183
52,89,582,180
228,668,6,1
64,86,580,173
72,80,585,166
225,677,1,0
67,84,591,161
218,683,1,1
63,81,611,148
41,44,630,188
53,39,642,169
66,89,589,159
39,36,648,180
59,77,613,154
65,91,592,155
45,40,636,182
64,81,595,163
61,74,602,166
63,80,576,184
44,37,648,174
56,93,591,163
64,82,603,154
35,33,637,198
