TQ,FQ,TS,FS
219,631,38,15
18,11,667,207
246,655,1,1
218,645,30,10
23,18,666,196
214,688,0,1
31,43,633,196
25,18,653,207
22,17,644,220
18,17,651,217
218,685,0,0
44,43,616,200
20,14,668,201
25,19,644,215
198,703,1,1
209,660,25,9
30,16,661,196
31,44,609,219
232,670,1,0
22,19,655,207
235,665,1,2
40,48,617,198
29,19,659,196
39,54,621,189
17,17,667,202
21,21,671,190
29,48,626,200
26,22,659,196
28,27,651,197
34,46,638,185
16,14,676,197
19,18,665,201
22,21,655,205
27,18,658,200
217,650,26,10
25,49,607,222
25,13,672,193
218,683,1,1
217,684,1,1
20,19,651,213
